title,studio,domestic_gross,foreign_gross,year,movie_id,start_year,runtime_minutes,genres,averagerating,numvotes,production_budget,total_gross,worldwide_gross,roi,budget_tier,total_revenue
Trainwreck,Uni.,110200000.0,30600000.0,2015,tt3152624,2015,125.0,Romance,6.2,121860,35000000.0,140800000.0,140800000.0,3.0228571428571427,High Budget(>$25M),140800000.0
The Big Short,Par.,70300000.0,63200000.0,2015,tt1596363,2015,130.0,Biography,7.8,309227,28000000.0,133500000.0,133500000.0,3.767857142857143,High Budget(>$25M),133500000.0
The Big Short,Par.,70300000.0,63200000.0,2015,tt1596363,2015,130.0,Comedy,7.8,309227,28000000.0,133500000.0,133500000.0,3.767857142857143,High Budget(>$25M),133500000.0
The Big Short,Par.,70300000.0,63200000.0,2015,tt1596363,2015,130.0,Drama,7.8,309227,28000000.0,133500000.0,133500000.0,3.767857142857143,High Budget(>$25M),133500000.0
Pan,WB,35100000.0,93300000.0,2015,tt3332064,2015,111.0,Adventure,5.8,55867,150000000.0,128400000.0,128400000.0,-0.144,High Budget(>$25M),128400000.0
Pan,WB,35100000.0,93300000.0,2015,tt3332064,2015,111.0,Comedy,5.8,55867,150000000.0,128400000.0,128400000.0,-0.144,High Budget(>$25M),128400000.0
Pan,WB,35100000.0,93300000.0,2015,tt3332064,2015,111.0,Family,5.8,55867,150000000.0,128400000.0,128400000.0,-0.144,High Budget(>$25M),128400000.0
Magic Mike XXL,WB,66000000.0,56500000.0,2015,tt2268016,2015,115.0,Comedy,5.6,48497,14500000.0,122500000.0,122500000.0,7.448275862068965,Mid Budget($10M-$25M),122500000.0
Magic Mike XXL,WB,66000000.0,56500000.0,2015,tt2268016,2015,115.0,Drama,5.6,48497,14500000.0,122500000.0,122500000.0,7.448275862068965,Mid Budget($10M-$25M),122500000.0
Magic Mike XXL,WB,66000000.0,56500000.0,2015,tt2268016,2015,115.0,Music,5.6,48497,14500000.0,122500000.0,122500000.0,7.448275862068965,Mid Budget($10M-$25M),122500000.0
Seventh Son,Uni.,17200000.0,97000000.0,2015,tt1121096,2014,102.0,Action,5.5,66565,95000000.0,114200000.0,114200000.0,0.20210526315789473,High Budget(>$25M),114200000.0
Seventh Son,Uni.,17200000.0,97000000.0,2015,tt1121096,2014,102.0,Adventure,5.5,66565,95000000.0,114200000.0,114200000.0,0.20210526315789473,High Budget(>$25M),114200000.0
Seventh Son,Uni.,17200000.0,97000000.0,2015,tt1121096,2014,102.0,Fantasy,5.5,66565,95000000.0,114200000.0,114200000.0,0.20210526315789473,High Budget(>$25M),114200000.0
Get Hard,WB,90400000.0,21400000.0,2015,tt2561572,2015,100.0,Comedy,6.0,111187,40000000.0,111800000.0,111800000.0,1.795,High Budget(>$25M),111800000.0
Get Hard,WB,90400000.0,21400000.0,2015,tt2561572,2015,100.0,Crime,6.0,111187,40000000.0,111800000.0,111800000.0,1.795,High Budget(>$25M),111800000.0
Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,tt3450650,2015,94.0,Action,4.4,30828,38000000.0,107600000.0,107600000.0,1.831578947368421,High Budget(>$25M),107600000.0
Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,tt3450650,2015,94.0,Comedy,4.4,30828,38000000.0,107600000.0,107600000.0,1.831578947368421,High Budget(>$25M),107600000.0
Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,tt3450650,2015,94.0,Crime,4.4,30828,38000000.0,107600000.0,107600000.0,1.831578947368421,High Budget(>$25M),107600000.0
Sisters,Uni.,87000000.0,18000000.0,2015,tt1850457,2015,118.0,Comedy,6.0,58994,30000000.0,105000000.0,105000000.0,2.5,High Budget(>$25M),105000000.0
Sisters,Uni.,87000000.0,18000000.0,2015,tt2612800,2013,84.0,Drama,5.7,37,30000000.0,105000000.0,105000000.0,2.5,High Budget(>$25M),105000000.0
Sisters,Uni.,87000000.0,18000000.0,2015,tt9851050,2019,107.24295010845987,Action,4.7,14,30000000.0,105000000.0,105000000.0,2.5,High Budget(>$25M),105000000.0
Sisters,Uni.,87000000.0,18000000.0,2015,tt9851050,2019,107.24295010845987,Drama,4.7,14,30000000.0,105000000.0,105000000.0,2.5,High Budget(>$25M),105000000.0
Vacation,WB (NL),58900000.0,46000000.0,2015,tt1524930,2015,99.0,Adventure,6.1,87582,31000000.0,104900000.0,104900000.0,2.3838709677419354,High Budget(>$25M),104900000.0
Vacation,WB (NL),58900000.0,46000000.0,2015,tt1524930,2015,99.0,Comedy,6.1,87582,31000000.0,104900000.0,104900000.0,2.3838709677419354,High Budget(>$25M),104900000.0
Chappie,Sony,31600000.0,70500000.0,2015,tt1823672,2015,120.0,Action,6.8,213733,49000000.0,102100000.0,102100000.0,1.083673469387755,High Budget(>$25M),102100000.0
Chappie,Sony,31600000.0,70500000.0,2015,tt1823672,2015,120.0,Crime,6.8,213733,49000000.0,102100000.0,102100000.0,1.083673469387755,High Budget(>$25M),102100000.0
Chappie,Sony,31600000.0,70500000.0,2015,tt1823672,2015,120.0,Drama,6.8,213733,49000000.0,102100000.0,102100000.0,1.083673469387755,High Budget(>$25M),102100000.0
Joy,Fox,56500000.0,44700000.0,2015,tt1465490,2010,75.0,Drama,6.1,233,60000000.0,101200000.0,101200000.0,0.6866666666666666,High Budget(>$25M),101200000.0
Joy,Fox,56500000.0,44700000.0,2015,tt2446980,2015,124.0,Drama,6.6,118086,60000000.0,101200000.0,101200000.0,0.6866666666666666,High Budget(>$25M),101200000.0
Joy,Fox,56500000.0,44700000.0,2015,tt6180144,2016,80.0,Drama,7.1,34,60000000.0,101200000.0,101200000.0,0.6866666666666666,High Budget(>$25M),101200000.0
Joy,Fox,56500000.0,44700000.0,2015,tt8917752,2018,99.0,Drama,6.5,430,60000000.0,101200000.0,101200000.0,0.6866666666666666,High Budget(>$25M),101200000.0
Black Mass,WB,62600000.0,37200000.0,2015,tt1355683,2015,123.0,Biography,6.9,155847,53000000.0,99800000.0,99800000.0,0.8830188679245283,High Budget(>$25M),99800000.0
Black Mass,WB,62600000.0,37200000.0,2015,tt1355683,2015,123.0,Crime,6.9,155847,53000000.0,99800000.0,99800000.0,0.8830188679245283,High Budget(>$25M),99800000.0
Black Mass,WB,62600000.0,37200000.0,2015,tt1355683,2015,123.0,Drama,6.9,155847,53000000.0,99800000.0,99800000.0,0.8830188679245283,High Budget(>$25M),99800000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt1605776,2010,90.0,Comedy,8.3,7,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt1605776,2010,90.0,Drama,8.3,7,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt1605776,2010,90.0,Romance,8.3,7,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt3567288,2015,94.0,Horror,6.2,102459,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt3567288,2015,94.0,Mystery,6.2,102459,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,tt3567288,2015,94.0,Thriller,6.2,102459,5000000.0,98400000.0,98400000.0,18.68,Low Budget(<$10M),98400000.0
Spotlight,ORF,45100000.0,53200000.0,2015,tt1895587,2015,129.0,Crime,8.1,365110,20000000.0,98300000.0,98300000.0,3.915,Mid Budget($10M-$25M),98300000.0
Spotlight,ORF,45100000.0,53200000.0,2015,tt1895587,2015,129.0,Drama,8.1,365110,20000000.0,98300000.0,98300000.0,3.915,Mid Budget($10M-$25M),98300000.0
Spotlight,ORF,45100000.0,53200000.0,2015,tt7785302,2015,99.0,Drama,8.0,12,20000000.0,98300000.0,98300000.0,3.915,Mid Budget($10M-$25M),98300000.0
In the Heart of the Sea,WB,25000000.0,68900000.0,2015,tt1390411,2015,122.0,Action,6.9,108628,100000000.0,93900000.0,93900000.0,-0.061,High Budget(>$25M),93900000.0
In the Heart of the Sea,WB,25000000.0,68900000.0,2015,tt1390411,2015,122.0,Adventure,6.9,108628,100000000.0,93900000.0,93900000.0,-0.061,High Budget(>$25M),93900000.0
In the Heart of the Sea,WB,25000000.0,68900000.0,2015,tt1390411,2015,122.0,Biography,6.9,108628,100000000.0,93900000.0,93900000.0,-0.061,High Budget(>$25M),93900000.0
Southpaw,Wein.,52400000.0,39500000.0,2015,tt1798684,2015,124.0,Drama,7.4,199783,30000000.0,91900000.0,91900000.0,2.0633333333333335,High Budget(>$25M),91900000.0
Southpaw,Wein.,52400000.0,39500000.0,2015,tt1798684,2015,124.0,Sport,7.4,199783,30000000.0,91900000.0,91900000.0,2.0633333333333335,High Budget(>$25M),91900000.0
The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,tt2555736,2015,122.0,Comedy,6.6,28931,10000000.0,86000000.0,86000000.0,7.6,Mid Budget($10M-$25M),86000000.0
The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,tt2555736,2015,122.0,Drama,6.6,28931,10000000.0,86000000.0,86000000.0,7.6,Mid Budget($10M-$25M),86000000.0
Paper Towns,Fox,32000000.0,53500000.0,2015,tt3622592,2015,109.0,Comedy,6.3,87742,12000000.0,85500000.0,85500000.0,6.125,Mid Budget($10M-$25M),85500000.0
Paper Towns,Fox,32000000.0,53500000.0,2015,tt3622592,2015,109.0,Drama,6.3,87742,12000000.0,85500000.0,85500000.0,6.125,Mid Budget($10M-$25M),85500000.0
Paper Towns,Fox,32000000.0,53500000.0,2015,tt3622592,2015,109.0,Mystery,6.3,87742,12000000.0,85500000.0,85500000.0,6.125,Mid Budget($10M-$25M),85500000.0
Sicario,LGF,46900000.0,38000000.0,2015,tt3397884,2015,121.0,Action,7.6,328548,30000000.0,84900000.0,84900000.0,1.83,High Budget(>$25M),84900000.0
Sicario,LGF,46900000.0,38000000.0,2015,tt3397884,2015,121.0,Crime,7.6,328548,30000000.0,84900000.0,84900000.0,1.83,High Budget(>$25M),84900000.0
Sicario,LGF,46900000.0,38000000.0,2015,tt3397884,2015,121.0,Drama,7.6,328548,30000000.0,84900000.0,84900000.0,1.83,High Budget(>$25M),84900000.0
Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,tt2679042,2015,96.0,Action,5.7,80510,35000000.0,82400000.0,82400000.0,1.3542857142857143,High Budget(>$25M),82400000.0
Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,tt2679042,2015,96.0,Adventure,5.7,80510,35000000.0,82400000.0,82400000.0,1.3542857142857143,High Budget(>$25M),82400000.0
Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,tt2679042,2015,96.0,Crime,5.7,80510,35000000.0,82400000.0,82400000.0,1.3542857142857143,High Budget(>$25M),82400000.0
The Wedding Ringer,SGem,64500000.0,15300000.0,2015,tt0884732,2015,101.0,Comedy,6.7,66893,23000000.0,79800000.0,79800000.0,2.4695652173913043,Mid Budget($10M-$25M),79800000.0
Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,tt2473510,2015,88.0,Horror,4.6,22361,10000000.0,78900000.0,78900000.0,6.89,Mid Budget($10M-$25M),78900000.0
Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,tt2473510,2015,88.0,Mystery,4.6,22361,10000000.0,78900000.0,78900000.0,6.89,Mid Budget($10M-$25M),78900000.0
Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,tt2473510,2015,88.0,Thriller,4.6,22361,10000000.0,78900000.0,78900000.0,6.89,Mid Budget($10M-$25M),78900000.0
Crimson Peak,Uni.,31100000.0,43600000.0,2015,tt2554274,2015,119.0,Drama,6.5,119287,55000000.0,74700000.0,74700000.0,0.35818181818181816,High Budget(>$25M),74700000.0
Crimson Peak,Uni.,31100000.0,43600000.0,2015,tt2554274,2015,119.0,Fantasy,6.5,119287,55000000.0,74700000.0,74700000.0,0.35818181818181816,High Budget(>$25M),74700000.0
Crimson Peak,Uni.,31100000.0,43600000.0,2015,tt2554274,2015,119.0,Horror,6.5,119287,55000000.0,74700000.0,74700000.0,0.35818181818181816,High Budget(>$25M),74700000.0
The Transporter Refueled,EC,16000000.0,56600000.0,2015,tt2938956,2015,96.0,Action,5.2,36201,22000000.0,72600000.0,72600000.0,2.3,Mid Budget($10M-$25M),72600000.0
The Transporter Refueled,EC,16000000.0,56600000.0,2015,tt2938956,2015,96.0,Adventure,5.2,36201,22000000.0,72600000.0,72600000.0,2.3,Mid Budget($10M-$25M),72600000.0
The Transporter Refueled,EC,16000000.0,56600000.0,2015,tt2938956,2015,96.0,Crime,5.2,36201,22000000.0,72600000.0,72600000.0,2.3,Mid Budget($10M-$25M),72600000.0
Run All Night,WB,26500000.0,45200000.0,2015,tt2199571,2015,114.0,Action,6.6,94131,50000000.0,71700000.0,71700000.0,0.434,High Budget(>$25M),71700000.0
Run All Night,WB,26500000.0,45200000.0,2015,tt2199571,2015,114.0,Drama,6.6,94131,50000000.0,71700000.0,71700000.0,0.434,High Budget(>$25M),71700000.0
Run All Night,WB,26500000.0,45200000.0,2015,tt2199571,2015,114.0,Thriller,6.6,94131,50000000.0,71700000.0,71700000.0,0.434,High Budget(>$25M),71700000.0
War Room,TriS,67800000.0,41100000.0,2015,tt3832914,2015,120.0,Drama,6.5,11716,3000000.0,108900000.0,108900000.0,35.3,Low Budget(<$10M),108900000.0
The Age of Adaline,LGF,42600000.0,23000000.0,2015,tt1655441,2015,112.0,Drama,7.2,138924,30000000.0,65600000.0,65600000.0,1.1866666666666668,High Budget(>$25M),65600000.0
The Age of Adaline,LGF,42600000.0,23000000.0,2015,tt1655441,2015,112.0,Fantasy,7.2,138924,30000000.0,65600000.0,65600000.0,1.1866666666666668,High Budget(>$25M),65600000.0
The Age of Adaline,LGF,42600000.0,23000000.0,2015,tt1655441,2015,112.0,Romance,7.2,138924,30000000.0,65600000.0,65600000.0,1.1866666666666668,High Budget(>$25M),65600000.0
Unfriended,Uni.,32500000.0,31600000.0,2015,tt3713166,2014,83.0,Horror,5.6,62043,1000000.0,64100000.0,64100000.0,63.1,Low Budget(<$10M),64100000.0
Unfriended,Uni.,32500000.0,31600000.0,2015,tt3713166,2014,83.0,Mystery,5.6,62043,1000000.0,64100000.0,64100000.0,63.1,Low Budget(<$10M),64100000.0
Unfriended,Uni.,32500000.0,31600000.0,2015,tt3713166,2014,83.0,Thriller,5.6,62043,1000000.0,64100000.0,64100000.0,63.1,Low Budget(<$10M),64100000.0
The Longest Ride,Fox,37400000.0,25500000.0,2015,tt2726560,2015,123.0,Drama,7.1,70327,34000000.0,62900000.0,62900000.0,0.85,High Budget(>$25M),62900000.0
The Longest Ride,Fox,37400000.0,25500000.0,2015,tt2726560,2015,123.0,Romance,7.1,70327,34000000.0,62900000.0,62900000.0,0.85,High Budget(>$25M),62900000.0
Brooklyn,FoxS,38300000.0,23800000.0,2015,tt2381111,2015,117.0,Drama,7.5,117021,11000000.0,62100000.0,62100000.0,4.6454545454545455,Mid Budget($10M-$25M),62100000.0
Brooklyn,FoxS,38300000.0,23800000.0,2015,tt2381111,2015,117.0,Romance,7.5,117021,11000000.0,62100000.0,62100000.0,4.6454545454545455,Mid Budget($10M-$25M),62100000.0
Brooklyn,FoxS,38300000.0,23800000.0,2015,tt3184798,2014,83.0,Drama,6.4,51,11000000.0,62100000.0,62100000.0,4.6454545454545455,Mid Budget($10M-$25M),62100000.0
Brooklyn,FoxS,38300000.0,23800000.0,2015,tt3184798,2014,83.0,Music,6.4,51,11000000.0,62100000.0,62100000.0,4.6454545454545455,Mid Budget($10M-$25M),62100000.0
Brooklyn,FoxS,38300000.0,23800000.0,2015,tt3184798,2014,83.0,Musical,6.4,51,11000000.0,62100000.0,62100000.0,4.6454545454545455,Mid Budget($10M-$25M),62100000.0
Woman in Gold,Wein.,33299999.0,28300000.0,2015,tt2404425,2015,109.0,Biography,7.3,48501,11000000.0,61599999.0,61599999.0,4.599999909090909,Mid Budget($10M-$25M),61599999.0
Woman in Gold,Wein.,33299999.0,28300000.0,2015,tt2404425,2015,109.0,Drama,7.3,48501,11000000.0,61599999.0,61599999.0,4.599999909090909,Mid Budget($10M-$25M),61599999.0
Woman in Gold,Wein.,33299999.0,28300000.0,2015,tt2404425,2015,109.0,History,7.3,48501,11000000.0,61599999.0,61599999.0,4.599999909090909,Mid Budget($10M-$25M),61599999.0
Krampus,Uni.,42700000.0,18800000.0,2015,tt3850590,2015,98.0,Comedy,6.2,55400,15000000.0,61500000.0,61500000.0,3.1,Mid Budget($10M-$25M),61500000.0
Krampus,Uni.,42700000.0,18800000.0,2015,tt3850590,2015,98.0,Fantasy,6.2,55400,15000000.0,61500000.0,61500000.0,3.1,Mid Budget($10M-$25M),61500000.0
Krampus,Uni.,42700000.0,18800000.0,2015,tt3850590,2015,98.0,Horror,6.2,55400,15000000.0,61500000.0,61500000.0,3.1,Mid Budget($10M-$25M),61500000.0
The Walk,TriS,10100000.0,51000000.0,2015,tt2159988,2015,89.0,Crime,6.8,126,35000000.0,61100000.0,61100000.0,0.7457142857142857,High Budget(>$25M),61100000.0
The Walk,TriS,10100000.0,51000000.0,2015,tt2159988,2015,89.0,Thriller,6.8,126,35000000.0,61100000.0,61100000.0,0.7457142857142857,High Budget(>$25M),61100000.0
The Walk,TriS,10100000.0,51000000.0,2015,tt3488710,2015,123.0,Adventure,7.3,109714,35000000.0,61100000.0,61100000.0,0.7457142857142857,High Budget(>$25M),61100000.0
The Walk,TriS,10100000.0,51000000.0,2015,tt3488710,2015,123.0,Biography,7.3,109714,35000000.0,61100000.0,61100000.0,0.7457142857142857,High Budget(>$25M),61100000.0
The Walk,TriS,10100000.0,51000000.0,2015,tt3488710,2015,123.0,Drama,7.3,109714,35000000.0,61100000.0,61100000.0,0.7457142857142857,High Budget(>$25M),61100000.0
The Perfect Guy,SGem,57000000.0,3200000.0,2015,tt3862750,2015,100.0,Crime,5.6,8998,18000000.0,60200000.0,60200000.0,2.3444444444444446,Mid Budget($10M-$25M),60200000.0
The Perfect Guy,SGem,57000000.0,3200000.0,2015,tt3862750,2015,100.0,Drama,5.6,8998,18000000.0,60200000.0,60200000.0,2.3444444444444446,Mid Budget($10M-$25M),60200000.0
The Perfect Guy,SGem,57000000.0,3200000.0,2015,tt3862750,2015,100.0,Horror,5.6,8998,18000000.0,60200000.0,60200000.0,2.3444444444444446,Mid Budget($10M-$25M),60200000.0
No Escape,Wein.,27300000.0,27100000.0,2015,tt1781922,2015,103.0,Action,6.8,70222,5000000.0,54400000.0,54400000.0,9.88,Low Budget(<$10M),54400000.0
No Escape,Wein.,27300000.0,27100000.0,2015,tt1781922,2015,103.0,Thriller,6.8,70222,5000000.0,54400000.0,54400000.0,9.88,Low Budget(<$10M),54400000.0
Sinister 2,Focus,27700000.0,25100000.0,2015,tt2752772,2015,97.0,Horror,5.3,41782,10000000.0,52800000.0,52800000.0,4.28,Mid Budget($10M-$25M),52800000.0
Sinister 2,Focus,27700000.0,25100000.0,2015,tt2752772,2015,97.0,Mystery,5.3,41782,10000000.0,52800000.0,52800000.0,4.28,Mid Budget($10M-$25M),52800000.0
Sinister 2,Focus,27700000.0,25100000.0,2015,tt2752772,2015,97.0,Thriller,5.3,41782,10000000.0,52800000.0,52800000.0,4.28,Mid Budget($10M-$25M),52800000.0
The Boy Next Door,Uni.,35400000.0,17000000.0,2015,tt3181822,2015,91.0,Horror,4.7,34816,4000000.0,52400000.0,52400000.0,12.1,Low Budget(<$10M),52400000.0
The Boy Next Door,Uni.,35400000.0,17000000.0,2015,tt3181822,2015,91.0,Thriller,4.7,34816,4000000.0,52400000.0,52400000.0,12.1,Low Budget(<$10M),52400000.0
The Night Before,Sony,43000000.0,9300000.0,2015,tt3530002,2015,101.0,Adventure,6.4,58455,25000000.0,52300000.0,52300000.0,1.092,High Budget(>$25M),52300000.0
The Night Before,Sony,43000000.0,9300000.0,2015,tt3530002,2015,101.0,Comedy,6.4,58455,25000000.0,52300000.0,52300000.0,1.092,High Budget(>$25M),52300000.0
The Night Before,Sony,43000000.0,9300000.0,2015,tt3530002,2015,101.0,Fantasy,6.4,58455,25000000.0,52300000.0,52300000.0,1.092,High Budget(>$25M),52300000.0
The Night Before,Sony,43000000.0,9300000.0,2015,tt6006924,2017,81.0,Horror,4.7,150,25000000.0,52300000.0,52300000.0,1.092,High Budget(>$25M),52300000.0
Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,tt2967224,2015,87.0,Action,5.1,44723,35000000.0,51700000.0,51700000.0,0.47714285714285715,High Budget(>$25M),51700000.0
Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,tt2967224,2015,87.0,Comedy,5.1,44723,35000000.0,51700000.0,51700000.0,0.47714285714285715,High Budget(>$25M),51700000.0
Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,tt2967224,2015,87.0,Crime,5.1,44723,35000000.0,51700000.0,51700000.0,0.47714285714285715,High Budget(>$25M),51700000.0
Entourage,WB,32400000.0,16900000.0,2015,tt1674771,2015,104.0,Comedy,6.6,71519,30000000.0,49300000.0,49300000.0,0.6433333333333333,High Budget(>$25M),49300000.0
Mortdecai,LGF,7700000.0,39600000.0,2015,tt3045616,2015,107.0,Action,5.5,61366,60000000.0,47300000.0,47300000.0,-0.21166666666666667,High Budget(>$25M),47300000.0
Mortdecai,LGF,7700000.0,39600000.0,2015,tt3045616,2015,107.0,Comedy,5.5,61366,60000000.0,47300000.0,47300000.0,-0.21166666666666667,High Budget(>$25M),47300000.0
Mortdecai,LGF,7700000.0,39600000.0,2015,tt3045616,2015,107.0,Crime,5.5,61366,60000000.0,47300000.0,47300000.0,-0.21166666666666667,High Budget(>$25M),47300000.0
"McFarland, USA",BV,44500000.0,1200000.0,2015,tt2097298,2015,129.0,Biography,7.4,31735,17000000.0,45700000.0,45700000.0,1.688235294117647,Mid Budget($10M-$25M),45700000.0
"McFarland, USA",BV,44500000.0,1200000.0,2015,tt2097298,2015,129.0,Drama,7.4,31735,17000000.0,45700000.0,45700000.0,1.688235294117647,Mid Budget($10M-$25M),45700000.0
"McFarland, USA",BV,44500000.0,1200000.0,2015,tt2097298,2015,129.0,Sport,7.4,31735,17000000.0,45700000.0,45700000.0,1.688235294117647,Mid Budget($10M-$25M),45700000.0
Still Alice,SPC,18800000.0,25100000.0,2015,tt3316960,2014,101.0,Drama,7.5,116832,5000000.0,43900000.0,43900000.0,7.78,Low Budget(<$10M),43900000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3555036,2014,168.0,Action,6.5,1568,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3555036,2014,168.0,Drama,6.5,1568,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3555036,2014,168.0,Action,6.5,1568,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3555036,2014,168.0,Drama,6.5,1568,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3569230,2015,132.0,Biography,7.0,138947,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
Legend,Uni.,1900000.0,41100000.0,2015,tt3569230,2015,132.0,Crime,7.0,138947,25000000.0,43000000.0,43000000.0,0.72,High Budget(>$25M),43000000.0
